3,Unknown,Unknown,Unknown,16:47:46,28/11/2024,Present
<built-in function id>,Unknown,Unknown,Unknown,20:37:19,28/11/2024,Present
Unknown,Unknown,Unknown,14:00:44,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:44,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:45,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:45,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:45,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:45,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:45,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:46,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:46,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:46,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:46,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:46,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:47,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:48,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:48,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:48,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:48,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:48,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:48,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:48,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:48,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:48,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:48,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:48,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:49,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:49,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:49,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:49,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:49,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:49,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:49,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:49,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:49,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:49,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:49,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:50,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:50,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:50,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:50,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:50,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:50,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:50,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:50,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:50,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:50,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:50,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:51,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:51,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:51,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:51,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:51,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:51,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:51,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:51,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:51,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:51,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:52,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:52,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:52,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:52,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:52,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:52,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:52,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:52,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:52,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:52,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:53,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:53,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:53,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:53,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:53,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:53,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:53,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:53,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:53,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:53,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:53,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:54,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:54,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:54,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:54,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:54,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:54,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:54,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:54,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:54,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:54,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:54,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:55,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:55,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:55,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:55,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:55,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:55,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:55,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:55,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:55,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:55,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:55,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:56,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:56,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:56,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:56,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:56,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:56,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:56,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:56,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:57,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:57,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:57,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:57,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:57,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:57,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:57,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:57,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:57,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:57,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:58,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:58,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:58,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:58,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:58,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:58,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:58,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:58,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:58,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:58,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:58,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:58,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:59,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:59,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:59,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:59,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:59,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:59,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:59,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:59,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:59,30/11/2024,Present
Unknown,Unknown,Unknown,14:00:59,30/11/2024,Present
Unknown,Unknown,Unknown,14:01:00,30/11/2024,Present
Unknown,Unknown,Unknown,14:01:00,30/11/2024,Present
Unknown,Unknown,Unknown,14:01:00,30/11/2024,Present
Unknown,Unknown,Unknown,14:01:00,30/11/2024,Present
Unknown,Unknown,Unknown,14:01:00,30/11/2024,Present
Unknown,Unknown,Unknown,14:01:00,30/11/2024,Present
Unknown,Unknown,Unknown,14:01:00,30/11/2024,Present
Unknown,Unknown,Unknown,14:01:00,30/11/2024,Present
Unknown,Unknown,Unknown,14:01:00,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:04,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:04,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:04,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:05,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:05,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:05,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:05,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:05,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:05,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:05,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:05,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:05,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:05,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:05,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:05,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:05,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:06,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:06,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:06,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:06,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:06,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:06,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:06,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:06,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:06,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:06,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:06,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:06,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:06,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:07,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:07,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:07,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:07,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:07,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:07,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:07,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:07,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:07,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:07,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:07,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:07,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:07,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:07,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:08,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:08,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:08,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:08,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:08,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:08,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:08,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:08,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:08,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:08,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:08,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:09,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:09,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:09,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:09,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:09,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:09,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:09,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:09,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:09,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:09,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:09,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:09,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:09,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:09,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:09,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:10,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:10,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:10,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:10,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:10,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:10,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:10,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:10,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:10,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:10,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:10,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:10,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:10,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:10,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:10,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:11,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:11,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:11,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:11,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:11,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:11,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:11,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:11,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:11,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:11,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:11,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:11,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:11,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:11,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:11,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:12,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:12,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:12,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:12,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:12,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:12,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:12,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:12,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:12,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:12,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:12,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:12,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:12,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:12,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:13,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:13,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:13,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:13,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:13,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:13,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:13,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:13,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:13,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:13,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:13,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:13,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:13,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:13,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:14,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:14,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:14,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:14,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:14,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:14,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:14,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:14,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:14,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:14,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:14,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:14,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:14,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:14,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:15,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:15,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:15,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:15,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:15,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:15,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:15,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:15,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:15,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:15,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:15,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:15,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:15,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:15,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:15,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:16,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:16,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:16,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:16,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:16,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:16,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:16,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:16,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:16,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:16,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:16,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:16,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:16,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:16,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:16,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:17,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:17,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:17,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:17,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:17,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:17,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:17,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:17,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:17,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:17,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:17,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:17,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:17,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:17,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:17,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:18,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:18,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:18,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:18,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:18,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:18,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:18,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:18,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:18,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:18,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:18,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:18,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:18,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:18,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:18,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:19,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:19,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:19,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:19,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:19,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:19,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:19,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:19,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:19,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:19,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:19,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:19,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:19,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:19,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:19,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:20,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:20,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:20,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:20,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:20,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:20,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:20,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:20,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:20,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:20,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:20,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:20,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:20,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:20,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:20,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:21,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:21,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:21,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:21,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:21,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:21,30/11/2024,Present
Unknown,Unknown,Unknown,18:50:21,30/11/2024,Present
